region;caseNumber;caseNumberFull;consulate;status;submitDate;statusDate;Issued;AP;Ready;Refused;InTransit;Transfer;NVC
EU;15243;2018EU15243;TIA;Issued;04-Nov-2016;05-Apr-2018;1;0;0;0;0;0;0
EU;15244;2018EU15244;LND;Refused;31-Oct-2016;25-Apr-2018;0;0;0;2;0;0;0
EU;15259;2018EU15259;WRW;Ready;02-Nov-2016;02-Aug-2018;0;0;1;0;0;0;0
EU;15260;2018EU15260;PRS;Issued;22-Oct-2016;05-Apr-2018;3;0;0;0;0;0;0
EU;15262;2018EU15262;KEV;Issued;03-Nov-2016;24-Apr-2018;3;0;0;0;0;0;0
EU;15265;2018EU15265;AKD;Issued;26-Oct-2016;17-Apr-2018;2;0;0;0;0;0;0
EU;15267;2018EU15267;BCH;Issued;29-Oct-2016;18-Apr-2018;2;0;0;0;0;0;0
EU;15272;2018EU15272;BKK;Issued;21-Oct-2016;24-Apr-2018;2;0;0;0;0;0;0
EU;15273;2018EU15273;CHS;Issued;13-Oct-2016;11-May-2018;4;0;0;0;0;0;0
EU;15277;2018EU15277;MOS;Issued;30-Oct-2016;24-Apr-2018;2;0;0;0;0;0;0
EU;15283;2018EU15283;YRV;Issued;05-Nov-2016;06-Apr-2018;4;0;0;0;0;0;0
EU;15284;2018EU15284;CHS;Issued;07-Nov-2016;18-Jun-2018;4;0;0;0;0;0;0
